id,account_type,label,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,updated,account_age_days,statuses_per_day,followers_friends_ratio,friends_followers_ratio,favorites_per_status,log_statuses_count,log_followers_count,log_friends_count,log_favourites_count,log_listed_count
2357046733,social_spambots_2,1,61,10,42,0,1,Sat Feb 22 22:39:40 +0000 2014,2016-03-15 15:07:49,751.6862152777778,0.0811508828553655,0.23809523809523808,4.2,0.0,4.127134385045092,2.3978952727983707,3.7612001156935624,0.0,0.6931471805599453
2370910572,social_spambots_2,1,54,4,33,0,1,Mon Mar 03 20:33:44 +0000 2014,2016-03-15 15:07:49,742.7736689814815,0.07270047694884874,0.12121212121212122,8.25,0.0,4.007333185232471,1.6094379124341003,3.5263605246161616,0.0,0.6931471805599453
2356064035,social_spambots_2,1,69,9,38,0,0,Sat Feb 22 09:02:57 +0000 2014,2016-03-15 15:07:49,752.2533796296296,0.09172441343363855,0.23684210526315788,4.222222222222222,0.0,4.248495242049359,2.302585092994046,3.6635616461296463,0.0,0.0
2351560508,social_spambots_2,1,74,5,40,0,0,Wed Feb 19 11:44:01 +0000 2014,2016-03-15 15:07:50,755.1415393518519,0.09799487399874095,0.125,8.0,0.0,4.31748811353631,1.791759469228055,3.713572066704308,0.0,0.0
2356880179,social_spambots_2,1,54,4,33,0,0,Sat Feb 22 20:17:29 +0000 2014,2016-03-15 15:07:50,751.7849652777778,0.07182905018597636,0.12121212121212122,8.25,0.0,4.007333185232471,1.6094379124341003,3.5263605246161616,0.0,0.0
2383868312,social_spambots_2,1,47,7,41,0,0,Tue Mar 11 15:16:48 +0000 2014,2016-03-15 15:07:50,734.9937731481482,0.06394611997689197,0.17073170731707318,5.857142857142857,0.0,3.871201010907891,2.0794415416798357,3.7376696182833684,0.0,0.0
2357931853,social_spambots_2,1,46,5,32,0,0,Sun Feb 23 12:25:10 +0000 2014,2016-03-15 15:07:51,751.1129745370371,0.06124245161435666,0.15625,6.4,0.0,3.8501476017100584,1.791759469228055,3.4965075614664802,0.0,0.0
2368697378,social_spambots_2,1,58,4,37,0,0,Sun Mar 02 10:47:50 +0000 2014,2016-03-15 15:07:51,744.1805671296296,0.07793807385176844,0.10810810810810811,9.25,0.0,4.07753744390572,1.6094379124341003,3.6375861597263857,0.0,0.0
2368923403,social_spambots_2,1,50,7,44,0,1,Sun Mar 02 13:56:06 +0000 2014,2016-03-15 15:07:51,744.0498263888888,0.06719980064059143,0.1590909090909091,6.285714285714286,0.0,3.9318256327243257,2.0794415416798357,3.8066624897703196,0.0,0.6931471805599453
2351485327,social_spambots_2,1,69,2,47,0,0,Wed Feb 19 10:29:26 +0000 2014,2016-03-15 15:07:52,755.1933564814815,0.09136732918504162,0.0425531914893617,23.5,0.0,4.248495242049359,1.0986122886681098,3.871201010907891,0.0,0.0
2359711226,social_spambots_2,1,42,9,47,0,0,Mon Feb 24 16:04:25 +0000 2014,2016-03-15 15:07:52,749.9607291666666,0.05600293237576468,0.19148936170212766,5.222222222222222,0.0,3.7612001156935624,2.302585092994046,3.871201010907891,0.0,0.0
2385792734,social_spambots_2,1,49,4,37,0,0,Wed Mar 12 20:44:55 +0000 2014,2016-03-15 15:07:52,733.7659375,0.06677878802462127,0.10810810810810811,9.25,0.0,3.912023005428146,1.6094379124341003,3.6375861597263857,0.0,0.0
2220459374,social_spambots_2,1,306,65,746,0,0,Thu Nov 28 22:50:11 +0000 2013,2016-03-15 15:07:53,837.6789583333333,0.36529507749463486,0.0871313672922252,11.476923076923077,0.0,5.726847747587197,4.189654742026425,6.616065185132817,0.0,0.0
2361822619,social_spambots_2,1,43,3,35,0,0,Tue Feb 25 23:48:55 +0000 2014,2016-03-15 15:07:53,748.6381712962963,0.05743762694539582,0.08571428571428572,11.666666666666666,0.0,3.784189633918261,1.3862943611198906,3.58351893845611,0.0,0.0
2363413284,social_spambots_2,1,58,6,41,0,0,Thu Feb 27 01:12:36 +0000 2014,2016-03-15 15:07:53,747.5800578703704,0.07758366396934727,0.14634146341463414,6.833333333333333,0.0,4.07753744390572,1.9459101490553132,3.7376696182833684,0.0,0.0
2363269670,social_spambots_2,1,54,5,39,0,0,Wed Feb 26 22:32:58 +0000 2014,2016-03-15 15:07:54,747.690925925926,0.07222235569212966,0.1282051282051282,7.8,0.0,4.007333185232471,1.791759469228055,3.6888794541139363,0.0,0.0
2375389628,social_spambots_2,1,37,5,32,0,0,Thu Mar 06 13:45:29 +0000 2014,2016-03-15 15:07:54,740.0572337962963,0.04999613315067521,0.15625,6.4,0.0,3.6375861597263857,1.791759469228055,3.4965075614664802,0.0,0.0
2374534675,social_spambots_2,1,36,5,35,0,0,Thu Mar 06 00:15:51 +0000 2014,2016-03-15 15:07:54,740.6194791666667,0.0486079572745057,0.14285714285714285,7.0,0.0,3.6109179126442243,1.791759469228055,3.58351893845611,0.0,0.0
2369112312,social_spambots_2,1,67,4,41,0,0,Sun Mar 02 16:38:59 +0000 2014,2016-03-15 15:07:55,743.9367592592592,0.09006141875112095,0.0975609756097561,10.25,0.0,4.219507705176107,1.6094379124341003,3.7376696182833684,0.0,0.0
2355876470,social_spambots_2,1,69,4,35,0,0,Sat Feb 22 06:06:13 +0000 2014,2016-03-15 15:07:55,752.3761805555556,0.09170944240825156,0.11428571428571428,8.75,0.0,4.248495242049359,1.6094379124341003,3.58351893845611,0.0,0.0
2363044130,social_spambots_2,1,53,5,40,0,0,Wed Feb 26 18:28:55 +0000 2014,2016-03-15 15:07:55,747.8604166666667,0.07086883971775036,0.125,8.0,0.0,3.9889840465642745,1.791759469228055,3.713572066704308,0.0,0.0
2380969262,social_spambots_2,1,44,3,39,0,0,Sun Mar 09 20:10:40 +0000 2014,2016-03-15 15:07:56,736.7897685185185,0.05971852742807748,0.07692307692307693,13.0,0.0,3.8066624897703196,1.3862943611198906,3.6888794541139363,0.0,0.0
2377877443,social_spambots_2,1,44,6,41,0,0,Sat Mar 08 00:47:35 +0000 2014,2016-03-15 15:07:56,738.5974652777778,0.059572367992695614,0.14634146341463414,6.833333333333333,0.0,3.8066624897703196,1.9459101490553132,3.7376696182833684,0.0,0.0
2359777314,social_spambots_2,1,58,6,45,0,1,Mon Feb 24 17:01:04 +0000 2014,2016-03-15 15:07:57,749.9214467592593,0.07734143389370117,0.13333333333333333,7.5,0.0,4.07753744390572,1.9459101490553132,3.828641396489095,0.0,0.6931471805599453
2380991072,social_spambots_2,1,42,4,43,0,0,Sun Mar 09 20:29:54 +0000 2014,2016-03-15 15:07:57,736.7764236111111,0.05700508139789316,0.09302325581395349,10.75,0.0,3.7612001156935624,1.6094379124341003,3.784189633918261,0.0,0.0
2362420333,social_spambots_2,1,66,6,49,0,0,Wed Feb 26 09:22:48 +0000 2014,2016-03-15 15:07:57,748.2396875,0.08820702924823137,0.12244897959183673,8.166666666666666,0.0,4.204692619390966,1.9459101490553132,3.912023005428146,0.0,0.0
2384009161,social_spambots_2,1,37,3,41,0,0,Tue Mar 11 17:14:11 +0000 2014,2016-03-15 15:07:57,734.912337962963,0.050346140741842696,0.07317073170731707,13.666666666666666,0.0,3.6375861597263857,1.3862943611198906,3.7376696182833684,0.0,0.0
2364558030,social_spambots_2,1,64,1,40,0,0,Thu Feb 27 19:05:58 +0000 2014,2016-03-15 15:07:58,746.8347222222222,0.08569499796362798,0.025,40.0,0.0,4.174387269895637,0.6931471805599453,3.713572066704308,0.0,0.0
2378447250,social_spambots_2,1,42,2,39,0,0,Sat Mar 08 09:26:31 +0000 2014,2016-03-15 15:07:58,738.2371180555556,0.05689228971664808,0.05128205128205128,19.5,0.0,3.7612001156935624,1.0986122886681098,3.6888794541139363,0.0,0.0
2383511844,social_spambots_2,1,42,6,44,0,0,Tue Mar 11 10:29:54 +0000 2014,2016-03-15 15:07:58,735.1931018518519,0.05712784830843446,0.13636363636363635,7.333333333333333,0.0,3.7612001156935624,1.9459101490553132,3.8066624897703196,0.0,0.0
2361640363,social_spambots_2,1,37,5,44,0,0,Tue Feb 25 20:48:42 +0000 2014,2016-03-15 15:07:59,748.7633912037037,0.04941480905005146,0.11363636363636363,8.8,0.0,3.6375861597263857,1.791759469228055,3.8066624897703196,0.0,0.0
2367982813,social_spambots_2,1,54,7,42,0,0,Sun Mar 02 01:49:14 +0000 2014,2016-03-15 15:07:59,744.5546875,0.07252657314040481,0.16666666666666666,6.0,0.0,4.007333185232471,2.0794415416798357,3.7612001156935624,0.0,0.0
2352762876,social_spambots_2,1,65,4,40,0,0,Thu Feb 20 05:32:16 +0000 2014,2016-03-15 15:07:59,754.3998032407408,0.08616121017101788,0.1,10.0,0.0,4.189654742026425,1.6094379124341003,3.713572066704308,0.0,0.0
2351185496,social_spambots_2,1,78,12,47,0,1,Wed Feb 19 05:36:42 +0000 2014,2016-03-15 15:08:00,755.3967361111111,0.10325699896660263,0.2553191489361702,3.9166666666666665,0.0,4.3694478524670215,2.5649493574615367,3.871201010907891,0.0,0.6931471805599453
2352888302,social_spambots_2,1,79,2,35,0,1,Thu Feb 20 07:42:28 +0000 2014,2016-03-15 15:08:00,754.3093981481481,0.10473156001230706,0.05714285714285714,17.5,0.0,4.382026634673881,1.0986122886681098,3.58351893845611,0.0,0.6931471805599453
2362909092,social_spambots_2,1,54,3,41,0,0,Wed Feb 26 16:29:06 +0000 2014,2016-03-15 15:08:00,747.9436805555556,0.07219794939625672,0.07317073170731707,13.666666666666666,0.0,4.007333185232471,1.3862943611198906,3.7376696182833684,0.0,0.0
2364053227,social_spambots_2,1,64,4,40,0,0,Thu Feb 27 11:40:09 +0000 2014,2016-03-15 15:08:00,747.1443402777778,0.08565948579120027,0.1,10.0,0.0,4.174387269895637,1.6094379124341003,3.713572066704308,0.0,0.0
2354315916,social_spambots_2,1,68,3,46,0,0,Fri Feb 21 05:57:38 +0000 2014,2016-03-15 15:08:01,753.3822106481482,0.09025963055525081,0.06521739130434782,15.333333333333334,0.0,4.23410650459726,1.3862943611198906,3.8501476017100584,0.0,0.0
2382702458,social_spambots_2,1,44,4,40,0,0,Mon Mar 10 21:26:25 +0000 2014,2016-03-15 15:08:01,735.7372222222223,0.059803960804242454,0.1,10.0,0.0,3.8066624897703196,1.6094379124341003,3.713572066704308,0.0,0.0
2350165542,social_spambots_2,1,74,6,40,0,0,Tue Feb 18 14:05:50 +0000 2014,2016-03-15 15:08:01,756.0431828703704,0.09787800707236571,0.15,6.666666666666667,0.0,4.31748811353631,1.9459101490553132,3.713572066704308,0.0,0.0
2372363304,social_spambots_2,1,52,6,39,0,0,Tue Mar 04 20:45:44 +0000 2014,2016-03-15 15:08:02,741.7654861111112,0.07010301904530884,0.15384615384615385,6.5,0.0,3.970291913552122,1.9459101490553132,3.6888794541139363,0.0,0.0
2353019732,social_spambots_2,1,50,4,30,0,0,Thu Feb 20 10:07:15 +0000 2014,2016-03-15 15:08:02,754.2088773148148,0.06629463203617195,0.13333333333333333,7.5,0.0,3.9318256327243257,1.6094379124341003,3.4339872044851463,0.0,0.0
2368820047,social_spambots_2,1,48,5,40,0,0,Sun Mar 02 12:32:40 +0000 2014,2016-03-15 15:08:02,744.1078935185185,0.06450677437788184,0.125,8.0,0.0,3.8918202981106265,1.791759469228055,3.713572066704308,0.0,0.0
2353913772,social_spambots_2,1,69,1,36,0,0,Thu Feb 20 23:37:13 +0000 2014,2016-03-15 15:08:03,753.6464120370371,0.09155487095533213,0.027777777777777776,36.0,0.0,4.248495242049359,0.6931471805599453,3.6109179126442243,0.0,0.0
2350916618,social_spambots_2,1,79,7,39,0,1,Wed Feb 19 01:15:58 +0000 2014,2016-03-15 15:08:03,755.5778356481482,0.1045557403523257,0.1794871794871795,5.571428571428571,0.0,4.382026634673881,2.0794415416798357,3.6888794541139363,0.0,0.6931471805599453
2360165016,social_spambots_2,1,64,5,34,0,0,Mon Feb 24 23:31:43 +0000 2014,2016-03-15 15:08:03,749.6502314814815,0.08537314778589646,0.14705882352941177,6.8,0.0,4.174387269895637,1.791759469228055,3.5553480614894135,0.0,0.0
2368413834,social_spambots_2,1,65,3,36,0,0,Sun Mar 02 06:17:29 +0000 2014,2016-03-15 15:08:03,744.3684490740741,0.08732234699207633,0.08333333333333333,12.0,0.0,4.189654742026425,1.3862943611198906,3.6109179126442243,0.0,0.0
2374883167,social_spambots_2,1,41,5,37,0,0,Thu Mar 06 05:39:56 +0000 2014,2016-03-15 15:08:04,740.394537037037,0.055375881302523765,0.13513513513513514,7.4,0.0,3.7376696182833684,1.791759469228055,3.6375861597263857,0.0,0.0
2384694061,social_spambots_2,1,46,3,33,0,0,Wed Mar 12 04:50:56 +0000 2014,2016-03-15 15:08:04,734.4285648148148,0.06263372941056404,0.09090909090909091,11.0,0.0,3.8501476017100584,1.3862943611198906,3.5263605246161616,0.0,0.0
2359748348,social_spambots_2,1,46,5,44,0,0,Mon Feb 24 16:34:17 +0000 2014,2016-03-15 15:08:04,749.9401273148148,0.06133822997937783,0.11363636363636363,8.8,0.0,3.8501476017100584,1.791759469228055,3.8066624897703196,0.0,0.0
2357110261,social_spambots_2,1,65,2,46,0,0,Sat Feb 22 23:35:21 +0000 2014,2016-03-15 15:08:05,751.6477314814815,0.08647667953695064,0.043478260869565216,23.0,0.0,4.189654742026425,1.0986122886681098,3.8501476017100584,0.0,0.0
2212943724,social_spambots_2,1,148,91,320,3,0,Sun Nov 24 19:08:22 +0000 2013,2016-03-15 15:08:05,841.833136574074,0.17580681202726364,0.284375,3.5164835164835164,0.02027027027027027,5.003946305945459,4.5217885770490405,5.771441123130016,1.3862943611198906,0.0
2358200389,social_spambots_2,1,46,6,40,0,0,Sun Feb 23 16:17:31 +0000 2014,2016-03-15 15:08:05,750.9517824074074,0.06125559733347036,0.15,6.666666666666667,0.0,3.8501476017100584,1.9459101490553132,3.713572066704308,0.0,0.0
2366569634,social_spambots_2,1,61,6,36,0,0,Sat Mar 01 05:22:27 +0000 2014,2016-03-15 15:08:06,745.4067013888889,0.08183452051925605,0.16666666666666666,6.0,0.0,4.127134385045092,1.9459101490553132,3.6109179126442243,0.0,0.0
2353348766,social_spambots_2,1,67,4,45,0,0,Thu Feb 20 14:43:57 +0000 2014,2016-03-15 15:08:06,754.0167708333333,0.08885744003538824,0.08888888888888889,11.25,0.0,4.219507705176107,1.6094379124341003,3.828641396489095,0.0,0.0
2374528861,social_spambots_2,1,42,3,32,0,0,Thu Mar 06 00:09:19 +0000 2014,2016-03-15 15:08:07,740.6241666666666,0.056708924567003736,0.09375,10.666666666666666,0.0,3.7612001156935624,1.3862943611198906,3.4965075614664802,0.0,0.0
2353481414,social_spambots_2,1,74,3,39,0,0,Thu Feb 20 16:26:50 +0000 2014,2016-03-15 15:08:07,753.9453356481481,0.09815035189041131,0.07692307692307693,13.0,0.0,4.31748811353631,1.3862943611198906,3.6888794541139363,0.0,0.0
2360805079,social_spambots_2,1,56,6,41,0,0,Tue Feb 25 09:19:51 +0000 2014,2016-03-15 15:08:07,749.2418518518518,0.07474222090182026,0.14634146341463414,6.833333333333333,0.0,4.04305126783455,1.9459101490553132,3.7376696182833684,0.0,0.0
2348340960,social_spambots_2,1,66,5,48,0,0,Mon Feb 17 11:35:41 +0000 2014,2016-03-15 15:08:07,757.1475231481481,0.08716927412715848,0.10416666666666667,9.6,0.0,4.204692619390966,1.791759469228055,3.8918202981106265,0.0,0.0
2352159972,social_spambots_2,1,59,8,44,0,0,Wed Feb 19 19:37:59 +0000 2014,2016-03-15 15:08:08,754.8126041666667,0.07816509644156987,0.18181818181818182,5.5,0.0,4.0943445622221,2.1972245773362196,3.8066624897703196,0.0,0.0
2353403779,social_spambots_2,1,75,7,41,0,0,Thu Feb 20 15:20:34 +0000 2014,2016-03-15 15:08:08,753.9913657407408,0.09947063508654114,0.17073170731707318,5.857142857142857,0.0,4.330733340286331,2.0794415416798357,3.7376696182833684,0.0,0.0
2356697995,social_spambots_2,1,59,5,44,0,1,Sat Feb 22 17:48:40 +0000 2014,2016-03-15 15:08:08,751.8885185185185,0.07846907958675907,0.11363636363636363,8.8,0.0,4.0943445622221,1.791759469228055,3.8066624897703196,0.0,0.6931471805599453
2386032864,social_spambots_2,1,47,4,36,0,0,Thu Mar 13 00:51:41 +0000 2014,2016-03-15 15:08:08,733.5947569444445,0.06406806967345778,0.1111111111111111,9.0,0.0,3.871201010907891,1.6094379124341003,3.6109179126442243,0.0,0.0
2356142870,social_spambots_2,1,77,9,47,0,0,Sat Feb 22 10:21:53 +0000 2014,2016-03-15 15:08:09,752.1987962962963,0.10236655572853265,0.19148936170212766,5.222222222222222,0.0,4.356708826689592,2.302585092994046,3.871201010907891,0.0,0.0
2351639844,social_spambots_2,1,59,6,41,0,0,Wed Feb 19 12:51:36 +0000 2014,2016-03-15 15:08:09,755.0948263888889,0.07813588166423725,0.14634146341463414,6.833333333333333,0.0,4.0943445622221,1.9459101490553132,3.7376696182833684,0.0,0.0
2376839882,social_spambots_2,1,46,3,36,0,1,Fri Mar 07 09:13:40 +0000 2014,2016-03-15 15:08:09,739.2461689814814,0.06222555074364183,0.08333333333333333,12.0,0.0,3.8501476017100584,1.3862943611198906,3.6109179126442243,0.0,0.6931471805599453
2380777692,social_spambots_2,1,40,9,41,0,0,Sun Mar 09 17:30:40 +0000 2014,2016-03-15 15:08:10,736.9010416666666,0.05428137258366612,0.21951219512195122,4.555555555555555,0.0,3.713572066704308,2.302585092994046,3.7376696182833684,0.0,0.0
2360094793,social_spambots_2,1,60,3,29,0,0,Mon Feb 24 22:09:42 +0000 2014,2016-03-15 15:08:10,749.7072685185185,0.08003123688338355,0.10344827586206896,9.666666666666666,0.0,4.110873864173311,1.3862943611198906,3.4011973816621555,0.0,0.0
2360096220,social_spambots_2,1,64,10,35,0,0,Mon Feb 24 22:21:26 +0000 2014,2016-03-15 15:08:10,749.6991203703703,0.08536758048799947,0.2857142857142857,3.5,0.0,4.174387269895637,2.3978952727983707,3.58351893845611,0.0,0.0
2375008490,social_spambots_2,1,43,0,14,0,0,Thu Mar 06 07:59:04 +0000 2014,2016-03-15 15:08:10,740.2979861111111,0.05808471832523146,0.0,,0.0,3.784189633918261,0.0,2.70805020110221,0.0,0.0
2357105851,social_spambots_2,1,64,4,44,0,0,Sat Feb 22 23:30:18 +0000 2014,2016-03-15 15:08:11,751.6513078703704,0.08514586395296664,0.09090909090909091,11.0,0.0,4.174387269895637,1.6094379124341003,3.8066624897703196,0.0,0.0
2352854274,social_spambots_2,1,68,4,43,0,1,Thu Feb 20 07:05:55 +0000 2014,2016-03-15 15:08:11,754.3349074074074,0.09014563601956445,0.09302325581395349,10.75,0.0,4.23410650459726,1.6094379124341003,3.784189633918261,0.0,0.6931471805599453
2361197112,social_spambots_2,1,44,5,43,0,0,Tue Feb 25 14:47:39 +0000 2014,2016-03-15 15:08:11,749.0142592592592,0.058743874974441716,0.11627906976744186,8.6,0.0,3.8066624897703196,1.791759469228055,3.784189633918261,0.0,0.0
2384981766,social_spambots_2,1,36,6,35,0,0,Wed Mar 12 09:38:28 +0000 2014,2016-03-15 15:08:12,734.2289814814815,0.04903102561732369,0.17142857142857143,5.833333333333333,0.0,3.6109179126442243,1.9459101490553132,3.58351893845611,0.0,0.0
2357666222,social_spambots_2,1,68,6,40,0,0,Sun Feb 23 08:13:39 +0000 2014,2016-03-15 15:08:12,751.2878819444444,0.09051124293926573,0.15,6.666666666666667,0.0,4.23410650459726,1.9459101490553132,3.713572066704308,0.0,0.0
2351097535,social_spambots_2,1,82,8,44,0,0,Wed Feb 19 04:02:02 +0000 2014,2016-03-15 15:08:12,755.4626157407407,0.10854276345573759,0.18181818181818182,5.5,0.0,4.418840607796598,2.1972245773362196,3.8066624897703196,0.0,0.0
2387040132,social_spambots_2,1,46,3,40,0,0,Thu Mar 13 13:59:45 +0000 2014,2016-03-15 15:08:13,733.0475462962963,0.06275172767771177,0.075,13.333333333333334,0.0,3.8501476017100584,1.3862943611198906,3.713572066704308,0.0,0.0
2385139394,social_spambots_2,1,44,10,41,0,0,Wed Mar 12 11:53:35 +0000 2014,2016-03-15 15:08:13,734.135162037037,0.059934467486765335,0.24390243902439024,4.1,0.0,3.8066624897703196,2.3978952727983707,3.7376696182833684,0.0,0.0
2364683192,social_spambots_2,1,63,0,37,0,1,Thu Feb 27 21:47:03 +0000 2014,2016-03-15 15:08:13,746.7230324074075,0.08436863102627266,0.0,,0.0,4.1588830833596715,0.0,3.6375861597263857,0.0,0.6931471805599453
2350961034,social_spambots_2,1,71,8,43,0,0,Wed Feb 19 02:01:31 +0000 2014,2016-03-15 15:08:13,755.5463194444444,0.09397173697068173,0.18604651162790697,5.375,0.0,4.276666119016055,2.1972245773362196,3.784189633918261,0.0,0.0
2351690125,social_spambots_2,1,74,5,38,0,0,Wed Feb 19 13:22:56 +0000 2014,2016-03-15 15:08:14,755.073125,0.09800375294776913,0.13157894736842105,7.6,0.0,4.31748811353631,1.791759469228055,3.6635616461296463,0.0,0.0
2368926932,social_spambots_2,1,66,0,36,0,0,Sun Mar 02 14:04:16 +0000 2014,2016-03-15 15:08:14,744.0444212962963,0.08870438123171845,0.0,,0.0,4.204692619390966,0.0,3.6109179126442243,0.0,0.0
2362038456,social_spambots_2,1,42,6,38,0,0,Wed Feb 26 03:17:39 +0000 2014,2016-03-15 15:08:14,748.4934606481481,0.05611271468374707,0.15789473684210525,6.333333333333333,0.0,3.7612001156935624,1.9459101490553132,3.6635616461296463,0.0,0.0
2353578306,social_spambots_2,1,77,4,38,0,0,Thu Feb 20 17:50:16 +0000 2014,2016-03-15 15:08:15,753.8874884259259,0.10213725679513745,0.10526315789473684,9.5,0.0,4.356708826689592,1.6094379124341003,3.6635616461296463,0.0,0.0
2356699532,social_spambots_2,1,62,9,38,0,0,Sat Feb 22 17:55:03 +0000 2014,2016-03-15 15:08:15,751.8841666666667,0.08245951005307776,0.23684210526315788,4.222222222222222,0.0,4.143134726391533,2.302585092994046,3.6635616461296463,0.0,0.0
2271465122,social_spambots_2,1,244,67,638,0,0,Wed Jan 01 10:26:14 +0000 2014,2016-03-15 15:08:15,804.1958449074074,0.30340868029241486,0.10501567398119123,9.522388059701493,0.0,5.501258210544727,4.219507705176107,6.459904454377535,0.0,0.0
2356410894,social_spambots_2,1,65,1,40,0,0,Sat Feb 22 14:14:27 +0000 2014,2016-03-15 15:08:16,752.0373726851852,0.08643187474568505,0.025,40.0,0.0,4.189654742026425,0.6931471805599453,3.713572066704308,0.0,0.0
2351546186,social_spambots_2,1,73,7,45,0,0,Wed Feb 19 11:30:41 +0000 2014,2016-03-15 15:08:16,755.151099537037,0.09666939509821856,0.15555555555555556,6.428571428571429,0.0,4.30406509320417,2.0794415416798357,3.828641396489095,0.0,0.0
2357998608,social_spambots_2,1,49,5,45,0,0,Sun Feb 23 13:33:02 +0000 2014,2016-03-15 15:08:16,751.0661342592592,0.065240593024909,0.1111111111111111,9.0,0.0,3.912023005428146,1.791759469228055,3.828641396489095,0.0,0.0
2384309670,social_spambots_2,1,42,0,43,0,0,Tue Mar 11 23:10:52 +0000 2014,2016-03-15 15:08:17,734.6648726851852,0.05716892362975087,0.0,,0.0,3.7612001156935624,0.0,3.784189633918261,0.0,0.0
2355918854,social_spambots_2,1,65,4,37,0,0,Sat Feb 22 06:47:41 +0000 2014,2016-03-15 15:08:17,752.3476388888889,0.08639623046600613,0.10810810810810811,9.25,0.0,4.189654742026425,1.6094379124341003,3.6375861597263857,0.0,0.0
2362227691,social_spambots_2,1,48,4,36,0,0,Wed Feb 26 06:00:56 +0000 2014,2016-03-15 15:08:17,748.3801041666667,0.06413853031735628,0.1111111111111111,9.0,0.0,3.8918202981106265,1.6094379124341003,3.6109179126442243,0.0,0.0
2353317763,social_spambots_2,1,71,4,38,0,0,Thu Feb 20 14:18:53 +0000 2014,2016-03-15 15:08:17,754.0343055555555,0.0941601721259735,0.10526315789473684,9.5,0.0,4.276666119016055,1.6094379124341003,3.6635616461296463,0.0,0.0
2353562042,social_spambots_2,1,83,6,43,0,0,Thu Feb 20 17:34:03 +0000 2014,2016-03-15 15:08:18,753.8987847222222,0.11009435441732641,0.13953488372093023,7.166666666666667,0.0,4.430816798843313,1.9459101490553132,3.784189633918261,0.0,0.0
2381744869,social_spambots_2,1,41,4,40,0,0,Mon Mar 10 07:48:27 +0000 2014,2016-03-15 15:08:18,736.3054513888889,0.055683412261394956,0.1,10.0,0.0,3.7376696182833684,1.6094379124341003,3.713572066704308,0.0,0.0
2349185352,social_spambots_2,1,64,7,51,0,0,Mon Feb 17 23:01:34 +0000 2014,2016-03-15 15:08:18,756.6713425925926,0.08458097511756688,0.13725490196078433,7.285714285714286,0.0,4.174387269895637,2.0794415416798357,3.9512437185814275,0.0,0.0
2359771842,social_spambots_2,1,39,2,35,0,0,Mon Feb 24 16:56:10 +0000 2014,2016-03-15 15:08:19,749.9251041666666,0.05200519329638613,0.05714285714285714,17.5,0.0,3.6888794541139363,1.0986122886681098,3.58351893845611,0.0,0.0
2354792378,social_spambots_2,1,86,9,36,0,0,Fri Feb 21 13:23:53 +0000 2014,2016-03-15 15:08:19,753.0725231481481,0.11419882860748282,0.25,4.0,0.0,4.465908118654584,2.302585092994046,3.6109179126442243,0.0,0.0
2352219655,social_spambots_2,1,71,11,39,0,0,Wed Feb 19 20:29:12 +0000 2014,2016-03-15 15:08:19,754.7771643518519,0.09406749879743603,0.28205128205128205,3.5454545454545454,0.0,4.276666119016055,2.4849066497880004,3.6888794541139363,0.0,0.0
2382335580,social_spambots_2,1,41,3,40,0,0,Mon Mar 10 15:58:14 +0000 2014,2016-03-15 15:08:19,735.9653356481482,0.05570914554541107,0.075,13.333333333333334,0.0,3.7376696182833684,1.3862943611198906,3.713572066704308,0.0,0.0
2358034513,social_spambots_2,1,53,2,41,0,0,Sun Feb 23 13:56:07 +0000 2014,2016-03-15 15:08:20,751.050150462963,0.07056785750902213,0.04878048780487805,20.5,0.0,3.9889840465642745,1.0986122886681098,3.7376696182833684,0.0,0.0
2353309142,social_spambots_2,1,73,5,40,0,0,Thu Feb 20 14:17:59 +0000 2014,2016-03-15 15:08:20,754.0349652777778,0.09681248663728431,0.125,8.0,0.0,4.30406509320417,1.791759469228055,3.713572066704308,0.0,0.0
2374859071,social_spambots_2,1,40,4,40,0,0,Thu Mar 06 05:15:43 +0000 2014,2016-03-15 15:08:20,740.4115393518518,0.05402400945157549,0.1,10.0,0.0,3.713572066704308,1.6094379124341003,3.713572066704308,0.0,0.0
2374424215,social_spambots_2,1,40,1,37,0,0,Wed Mar 05 22:19:46 +0000 2014,2016-03-15 15:08:21,740.7004050925926,0.05400294062887643,0.02702702702702703,37.0,0.0,3.713572066704308,0.6931471805599453,3.6375861597263857,0.0,0.0
2212600722,social_spambots_2,1,136,91,251,7,0,Sun Nov 24 14:56:37 +0000 2013,2016-03-15 15:08:21,842.0081481481482,0.1615186269861029,0.36254980079681276,2.758241758241758,0.051470588235294115,4.919980925828125,4.5217885770490405,5.529429087511423,2.0794415416798357,0.0
2351548490,social_spambots_2,1,67,9,37,0,0,Wed Feb 19 11:33:05 +0000 2014,2016-03-15 15:08:22,755.1495023148149,0.0887241530248249,0.24324324324324326,4.111111111111111,0.0,4.219507705176107,2.302585092994046,3.6375861597263857,0.0,0.0
2378868756,social_spambots_2,1,42,4,35,0,0,Sat Mar 08 15:14:57 +0000 2014,2016-03-15 15:08:22,737.9954282407407,0.056910921657226346,0.11428571428571428,8.75,0.0,3.7612001156935624,1.6094379124341003,3.58351893845611,0.0,0.0
2353973544,social_spambots_2,1,75,4,45,0,0,Fri Feb 21 00:41:44 +0000 2014,2016-03-15 15:08:23,753.6018402777778,0.09952204996255713,0.08888888888888889,11.25,0.0,4.330733340286331,1.6094379124341003,3.828641396489095,0.0,0.0
